"ZIP_CODE","PO_NAME","STATE","ZIP_TYPE","ZCTA","zip_join_type"
"92161","San Diego","CA","Post Office or large volume customer","92037","Spatial join to ZCTA"
"92163","San Diego","CA","Post Office or large volume customer","92103","Spatial join to ZCTA"
"92165","San Diego","CA","Post Office or large volume customer","92105","Spatial join to ZCTA"
"92166","San Diego","CA","Post Office or large volume customer","92106","Spatial join to ZCTA"
"92167","San Diego","CA","Post Office or large volume customer","92107","Spatial join to ZCTA"
"92168","San Diego","CA","Post Office or large volume customer","92108","Spatial join to ZCTA"
"92169","San Diego","CA","Post Office or large volume customer","92109","Spatial join to ZCTA"
"92170","San Diego","CA","Post Office or large volume customer","92113","Spatial join to ZCTA"
"92171","San Diego","CA","Post Office or large volume customer","92111","Spatial join to ZCTA"
"92172","San Diego","CA","Post Office or large volume customer","92129","Spatial join to ZCTA"
"92173","San Ysidro","CA","Zip Code Area","92173","Zip Matches ZCTA"
"92174","San Diego","CA","Post Office or large volume customer","92114","Spatial join to ZCTA"
"92175","San Diego","CA","Post Office or large volume customer","92115","Spatial join to ZCTA"
"92176","San Diego","CA","Post Office or large volume customer","92116","Spatial join to ZCTA"
"92177","San Diego","CA","Post Office or large volume customer","92117","Spatial join to ZCTA"
"92178","Coronado","CA","Post Office or large volume customer","92118","Spatial join to ZCTA"
"92179","San Diego","CA","Post Office or large volume customer","92154","Spatial join to ZCTA"
"92182","San Diego","CA","Zip Code Area","92115","Spatial join to ZCTA"
"92186","San Diego","CA","Post Office or large volume customer","92110","Spatial join to ZCTA"
"92187","San Diego","CA","Post Office or large volume customer","92101","Spatial join to ZCTA"
"92190","San Diego","CA","Post Office or large volume customer","92120","Spatial join to ZCTA"
"92191","San Diego","CA","Post Office or large volume customer","92121","Spatial join to ZCTA"
"92192","San Diego","CA","Post Office or large volume customer","92122","Spatial join to ZCTA"
"92193","San Diego","CA","Post Office or large volume customer","92123","Spatial join to ZCTA"
"92195","San Diego","CA","Post Office or large volume customer","92115","Spatial join to ZCTA"
"92196","San Diego","CA","Post Office or large volume customer","92126","Spatial join to ZCTA"
"92197","San Diego","CA","Post Office or large volume customer","92128","Spatial join to ZCTA"
"92198","San Diego","CA","Post Office or large volume customer","92128","Spatial join to ZCTA"
"92199","San Diego","CA","Post Office or large volume customer","92128","Spatial join to ZCTA"
"92201","Indio","CA","Zip Code Area","92201","Zip Matches ZCTA"
"92202","Indio","CA","Post Office or large volume customer","92201","Spatial join to ZCTA"
"92203","Indio","CA","Zip Code Area","92203","Zip Matches ZCTA"
"92210","Indian Wells","CA","Zip Code Area","92210","Zip Matches ZCTA"
"92211","Palm Desert","CA","Zip Code Area","92211","Zip Matches ZCTA"
"92220","Banning","CA","Zip Code Area","92220","Zip Matches ZCTA"
"92222","Bard","CA","Post Office or large volume customer","92222","Zip Matches ZCTA"
"92223","Beaumont","CA","Zip Code Area","92223","Zip Matches ZCTA"
"92225","Blythe","CA","Zip Code Area","92225","Zip Matches ZCTA"
"92226","Blythe","CA","Post Office or large volume customer","92225","Spatial join to ZCTA"
"92227","Brawley","CA","Zip Code Area","92227","Zip Matches ZCTA"
"92230","Cabazon","CA","Zip Code Area","92230","Zip Matches ZCTA"
"92231","Calexico","CA","Zip Code Area","92231","Zip Matches ZCTA"
"92232","Calexico","CA","Post Office or large volume customer","92231","Spatial join to ZCTA"
"92233","Calipatria","CA","Zip Code Area","92233","Zip Matches ZCTA"
"92234","Cathedral City","CA","Zip Code Area","92234","Zip Matches ZCTA"
"92235","Cathedral City","CA","Post Office or large volume customer","92234","Spatial join to ZCTA"
"92236","Coachella","CA","Zip Code Area","92236","Zip Matches ZCTA"
"92239","Desert Center","CA","Zip Code Area","92239","Zip Matches ZCTA"
"92240","Desert Hot Springs","CA","Zip Code Area","92240","Zip Matches ZCTA"
"92241","Desert Hot Springs","CA","Zip Code Area","92241","Zip Matches ZCTA"
"92242","Earp","CA","Zip Code Area","92242","Zip Matches ZCTA"
"92243","El Centro","CA","Zip Code Area","92243","Zip Matches ZCTA"
"92244","El Centro","CA","Post Office or large volume customer","92243","Spatial join to ZCTA"
"92247","La Quinta","CA","Post Office or large volume customer","92253","Spatial join to ZCTA"
"92248","La Quinta","CA","Post Office or large volume customer","92253","Spatial join to ZCTA"
"92249","Heber","CA","Zip Code Area","92249","Zip Matches ZCTA"
"92250","Holtville","CA","Zip Code Area","92250","Zip Matches ZCTA"
"92251","Imperial","CA","Zip Code Area","92251","Zip Matches ZCTA"
"92252","Joshua Tree","CA","Zip Code Area","92252","Zip Matches ZCTA"
"92253","La Quinta","CA","Zip Code Area","92253","Zip Matches ZCTA"
"92254","Mecca","CA","Zip Code Area","92254","Zip Matches ZCTA"
"92255","Palm Desert","CA","Post Office or large volume customer","92260","Spatial join to ZCTA"
"92256","Morongo Valley","CA","Zip Code Area","92256","Zip Matches ZCTA"
"92257","Niland","CA","Zip Code Area","92257","Zip Matches ZCTA"
"92258","North Palm Springs","CA","Zip Code Area","92258","Zip Matches ZCTA"
"92259","Ocotillo","CA","Zip Code Area","92259","Zip Matches ZCTA"
"92260","Palm Desert","CA","Zip Code Area","92260","Zip Matches ZCTA"
"92261","Palm Desert","CA","Post Office or large volume customer","92260","Spatial join to ZCTA"
"92262","Palm Springs","CA","Zip Code Area","92262","Zip Matches ZCTA"
"92263","Palm Springs","CA","Post Office or large volume customer","92262","Spatial join to ZCTA"
"92264","Palm Springs","CA","Zip Code Area","92264","Zip Matches ZCTA"
"92266","Palo Verde","CA","Post Office or large volume customer","92266","Zip Matches ZCTA"
"92267","Parker Dam","CA","Zip Code Area","92267","Zip Matches ZCTA"
"92268","Pioneertown","CA","Post Office or large volume customer","92268","Zip Matches ZCTA"
"92270","Rancho Mirage","CA","Zip Code Area","92270","Zip Matches ZCTA"
"92273","Seeley","CA","Post Office or large volume customer","92273","Zip Matches ZCTA"
"92274","Thermal","CA","Zip Code Area","92274","Zip Matches ZCTA"
"92275","Salton City","CA","Post Office or large volume customer","92275","Zip Matches ZCTA"
"92276","Thousand Palms","CA","Zip Code Area","92276","Zip Matches ZCTA"
"92277","Twentynine Palms","CA","Zip Code Area","92277","Zip Matches ZCTA"
"92278","Twentynine Palms","CA","Zip Code Area","92278","Zip Matches ZCTA"
"92280","Vidal","CA","Zip Code Area","92280","Zip Matches ZCTA"
"92281","Westmorland","CA","Zip Code Area","92281","Zip Matches ZCTA"
"92282","Whitewater","CA","Zip Code Area","92282","Zip Matches ZCTA"
"92283","Winterhaven","CA","Zip Code Area","92283","Zip Matches ZCTA"
"92284","Yucca Valley","CA","Zip Code Area","92284","Zip Matches ZCTA"
"92285","Landers","CA","Zip Code Area","92285","Zip Matches ZCTA"
"92286","Yucca Valley","CA","Post Office or large volume customer","92284","Spatial join to ZCTA"
"92301","Adelanto","CA","Zip Code Area","92301","Zip Matches ZCTA"
"92304","Amboy","CA","Zip Code Area","92304","Zip Matches ZCTA"
"92305","Angelus Oaks","CA","Zip Code Area","92305","Zip Matches ZCTA"
"92307","Apple Valley","CA","Zip Code Area","92307","Zip Matches ZCTA"
"92308","Apple Valley","CA","Zip Code Area","92308","Zip Matches ZCTA"
"92309","Baker","CA","Zip Code Area","92309","Zip Matches ZCTA"
"92310","Fort Irwin","CA","Zip Code Area","92310","Zip Matches ZCTA"
"92311","Barstow","CA","Zip Code Area","92311","Zip Matches ZCTA"
"92312","Barstow","CA","Post Office or large volume customer","92311","Spatial join to ZCTA"
"92313","Grand Terrace","CA","Zip Code Area","92313","Zip Matches ZCTA"
"92314","Big Bear City","CA","Zip Code Area","92314","Zip Matches ZCTA"
"92315","Big Bear Lake","CA","Zip Code Area","92315","Zip Matches ZCTA"
"92316","Bloomington","CA","Zip Code Area","92316","Zip Matches ZCTA"
"92317","Blue Jay","CA","Zip Code Area","92352","Spatial join to ZCTA"
"92318","Bryn Mawr","CA","Zip Code Area","92354","Spatial join to ZCTA"
"92320","Calimesa","CA","Zip Code Area","92320","Zip Matches ZCTA"
"92321","Cedar Glen","CA","Zip Code Area","92321","Zip Matches ZCTA"
"92322","Cedarpines Park","CA","Zip Code Area","92322","Zip Matches ZCTA"
"92323","Cima","CA","Post Office or large volume customer","92364","Spatial join to ZCTA"
"92324","Colton","CA","Zip Code Area","92324","Zip Matches ZCTA"
"92325","Crestline","CA","Zip Code Area","92325","Zip Matches ZCTA"
"92327","Daggett","CA","Zip Code Area","92327","Zip Matches ZCTA"
"92328","Death Valley","CA","Zip Code Area","92328","Zip Matches ZCTA"
"92329","Phelan","CA","Post Office or large volume customer","92371","Spatial join to ZCTA"
"92331","Fontana","CA","Post Office or large volume customer","92337","Spatial join to ZCTA"
"92332","Essex","CA","Zip Code Area","92332","Zip Matches ZCTA"
"92333","Fawnskin","CA","Zip Code Area","92333","Zip Matches ZCTA"
"92334","Fontana","CA","Post Office or large volume customer","92335","Spatial join to ZCTA"
"92335","Fontana","CA","Zip Code Area","92335","Zip Matches ZCTA"
"92336","Fontana","CA","Zip Code Area","92336","Zip Matches ZCTA"
"92337","Fontana","CA","Zip Code Area","92337","Zip Matches ZCTA"
"92338","Ludlow","CA","Zip Code Area","92338","Zip Matches ZCTA"
"92339","Forest Falls","CA","Zip Code Area","92339","Zip Matches ZCTA"
"92340","Hesperia","CA","Post Office or large volume customer","92345","Spatial join to ZCTA"
"92341","Green Valley Lake","CA","Zip Code Area","92341","Zip Matches ZCTA"
"92342","Helendale","CA","Zip Code Area","92342","Zip Matches ZCTA"
"92344","Hesperia","CA","Zip Code Area","92344","Zip Matches ZCTA"
"92345","Hesperia","CA","Zip Code Area","92345","Zip Matches ZCTA"
"92346","Highland","CA","Zip Code Area","92346","Zip Matches ZCTA"
"92347","Hinkley","CA","Zip Code Area","92347","Zip Matches ZCTA"
"92350","Loma Linda","CA","Zip Code Area","92354","Spatial join to ZCTA"
"92352","Lake Arrowhead","CA","Zip Code Area","92352","Zip Matches ZCTA"
"92354","Loma Linda","CA","Zip Code Area","92354","Zip Matches ZCTA"
"92356","Lucerne Valley","CA","Zip Code Area","92356","Zip Matches ZCTA"
"92357","Loma Linda","CA","Post Office or large volume customer","92354","Spatial join to ZCTA"
"92358","Lytle Creek","CA","Zip Code Area","92358","Zip Matches ZCTA"
"92359","Mentone","CA","Zip Code Area","92359","Zip Matches ZCTA"
"92363","Needles","CA","Zip Code Area","92363","Zip Matches ZCTA"
"92364","Nipton","CA","Zip Code Area","92364","Zip Matches ZCTA"
"92365","Newberry Springs","CA","Zip Code Area","92365","Zip Matches ZCTA"
"92366","Mountain Pass","CA","Post Office or large volume customer","92364","Spatial join to ZCTA"
"92368","Oro Grande","CA","Zip Code Area","92368","Zip Matches ZCTA"
"92369","Patton","CA","Post Office or large volume customer","92346","Spatial join to ZCTA"
"92371","Phelan","CA","Zip Code Area","92371","Zip Matches ZCTA"
"92372","Pinon Hills","CA","Zip Code Area","92372","Zip Matches ZCTA"
"92373","Redlands","CA","Zip Code Area","92373","Zip Matches ZCTA"
"92374","Redlands","CA","Zip Code Area","92374","Zip Matches ZCTA"
"92375","Redlands","CA","Post Office or large volume customer","92373","Spatial join to ZCTA"
"92376","Rialto","CA","Zip Code Area","92376","Zip Matches ZCTA"
"92377","Rialto","CA","Zip Code Area","92377","Zip Matches ZCTA"
"92378","Rimforest","CA","Zip Code Area","92378","Zip Matches ZCTA"
"92382","Running Springs","CA","Zip Code Area","92382","Zip Matches ZCTA"
"92384","Shoshone","CA","Zip Code Area","92384","Zip Matches ZCTA"
"92385","Skyforest","CA","Zip Code Area","92385","Zip Matches ZCTA"
"92386","Sugarloaf","CA","Zip Code Area","92386","Zip Matches ZCTA"
"92389","Tecopa","CA","Zip Code Area","92389","Zip Matches ZCTA"
"92391","Twin Peaks","CA","Zip Code Area","92391","Zip Matches ZCTA"
"92392","Victorville","CA","Zip Code Area","92392","Zip Matches ZCTA"
"92393","Victorville","CA","Post Office or large volume customer","92395","Spatial join to ZCTA"
"92394","Victorville","CA","Zip Code Area","92394","Zip Matches ZCTA"
"92395","Victorville","CA","Zip Code Area","92395","Zip Matches ZCTA"
"92397","Wrightwood","CA","Zip Code Area","92397","Zip Matches ZCTA"
"92398","Yermo","CA","Zip Code Area","92398","Zip Matches ZCTA"
"92399","Yucaipa","CA","Zip Code Area","92399","Zip Matches ZCTA"
"92401","San Bernardino","CA","Zip Code Area","92401","Zip Matches ZCTA"
"92402","San Bernardino","CA","Post Office or large volume customer","92401","Spatial join to ZCTA"
"92403","San Bernardino","CA","Post Office or large volume customer","92401","Spatial join to ZCTA"
"92404","San Bernardino","CA","Zip Code Area","92404","Zip Matches ZCTA"
"92405","San Bernardino","CA","Zip Code Area","92405","Zip Matches ZCTA"
"92406","San Bernardino","CA","Post Office or large volume customer","92405","Spatial join to ZCTA"
"92407","San Bernardino","CA","Zip Code Area","92407","Zip Matches ZCTA"
"92408","San Bernardino","CA","Zip Code Area","92408","Zip Matches ZCTA"
"92410","San Bernardino","CA","Zip Code Area","92410","Zip Matches ZCTA"
"92411","San Bernardino","CA","Zip Code Area","92411","Zip Matches ZCTA"
"92413","San Bernardino","CA","Post Office or large volume customer","92404","Spatial join to ZCTA"
"92415","San Bernardino","CA","Zip Code Area","92401","Spatial join to ZCTA"
"92418","San Bernardino","CA","Post Office or large volume customer","92401","Spatial join to ZCTA"
"92423","San Bernardino","CA","Post Office or large volume customer","92408","Spatial join to ZCTA"
"92427","San Bernardino","CA","Post Office or large volume customer","92407","Spatial join to ZCTA"
"92501","Riverside","CA","Zip Code Area","92501","Zip Matches ZCTA"
"92502","Riverside","CA","Post Office or large volume customer","92501","Spatial join to ZCTA"
"92503","Riverside","CA","Zip Code Area","92503","Zip Matches ZCTA"
"92504","Riverside","CA","Zip Code Area","92504","Zip Matches ZCTA"
"92505","Riverside","CA","Zip Code Area","92505","Zip Matches ZCTA"
"92506","Riverside","CA","Zip Code Area","92506","Zip Matches ZCTA"
"92507","Riverside","CA","Zip Code Area","92507","Zip Matches ZCTA"
"92508","Riverside","CA","Zip Code Area","92508","Zip Matches ZCTA"
"92509","Riverside","CA","Zip Code Area","92509","Zip Matches ZCTA"
"92513","Riverside","CA","Post Office or large volume customer","92503","Spatial join to ZCTA"
"92514","Riverside","CA","Post Office or large volume customer","92504","Spatial join to ZCTA"
"92516","Riverside","CA","Post Office or large volume customer","92506","Spatial join to ZCTA"
"92517","Riverside","CA","Post Office or large volume customer","92507","Spatial join to ZCTA"
"92518","March Air Reserve Base","CA","Zip Code Area","92518","Zip Matches ZCTA"
"92519","Riverside","CA","Post Office or large volume customer","92509","Spatial join to ZCTA"
"92521","Riverside","CA","Zip Code Area","92507","Spatial join to ZCTA"
"92522","Riverside","CA","Post Office or large volume customer","92501","Spatial join to ZCTA"
"92530","Lake Elsinore","CA","Zip Code Area","92530","Zip Matches ZCTA"
"92531","Lake Elsinore","CA","Post Office or large volume customer","92530","Spatial join to ZCTA"
"92532","Lake Elsinore","CA","Zip Code Area","92532","Zip Matches ZCTA"
"92536","Aguanga","CA","Zip Code Area","92536","Zip Matches ZCTA"
"92539","Anza","CA","Zip Code Area","92539","Zip Matches ZCTA"
"92543","Hemet","CA","Zip Code Area","92543","Zip Matches ZCTA"
"92544","Hemet","CA","Zip Code Area","92544","Zip Matches ZCTA"
"92545","Hemet","CA","Zip Code Area","92545","Zip Matches ZCTA"
"92546","Hemet","CA","Post Office or large volume customer","92543","Spatial join to ZCTA"
"92548","Homeland","CA","Zip Code Area","92548","Zip Matches ZCTA"
"92549","Idyllwild","CA","Zip Code Area","92549","Zip Matches ZCTA"
"92551","Moreno Valley","CA","Zip Code Area","92551","Zip Matches ZCTA"
"92552","Moreno Valley","CA","Post Office or large volume customer","92553","Spatial join to ZCTA"
"92553","Moreno Valley","CA","Zip Code Area","92553","Zip Matches ZCTA"
"92554","Moreno Valley","CA","Post Office or large volume customer","92553","Spatial join to ZCTA"
"92555","Moreno Valley","CA","Zip Code Area","92555","Zip Matches ZCTA"
"92556","Moreno Valley","CA","Post Office or large volume customer","92553","Spatial join to ZCTA"
"92557","Moreno Valley","CA","Zip Code Area","92557","Zip Matches ZCTA"
"92561","Mountain Center","CA","Zip Code Area","92561","Zip Matches ZCTA"
"92562","Murrieta","CA","Zip Code Area","92562","Zip Matches ZCTA"
"92563","Murrieta","CA","Zip Code Area","92563","Zip Matches ZCTA"
"92564","Murrieta","CA","Post Office or large volume customer","92562","Spatial join to ZCTA"
"92567","Nuevo","CA","Zip Code Area","92567","Zip Matches ZCTA"
"92570","Perris","CA","Zip Code Area","92570","Zip Matches ZCTA"
"92571","Perris","CA","Zip Code Area","92571","Zip Matches ZCTA"
"92572","Perris","CA","Post Office or large volume customer","92570","Spatial join to ZCTA"
"92581","San Jacinto","CA","Post Office or large volume customer","92583","Spatial join to ZCTA"
"92582","San Jacinto","CA","Zip Code Area","92582","Zip Matches ZCTA"
"92583","San Jacinto","CA","Zip Code Area","92583","Zip Matches ZCTA"
"92584","Menifee","CA","Zip Code Area","92584","Zip Matches ZCTA"
"92585","Sun City","CA","Zip Code Area","92585","Zip Matches ZCTA"
"92586","Sun City","CA","Zip Code Area","92586","Zip Matches ZCTA"
"92587","Quail Valley","CA","Zip Code Area","92587","Zip Matches ZCTA"
"92589","Temecula","CA","Post Office or large volume customer","92592","Spatial join to ZCTA"
"92590","Temecula","CA","Zip Code Area","92590","Zip Matches ZCTA"
"92591","Temecula","CA","Zip Code Area","92591","Zip Matches ZCTA"
"92592","Temecula","CA","Zip Code Area","92592","Zip Matches ZCTA"
"92593","Temecula","CA","Post Office or large volume customer","92590","Spatial join to ZCTA"
"92595","Wildomar","CA","Zip Code Area","92595","Zip Matches ZCTA"
"92596","Winchester","CA","Zip Code Area","92596","Zip Matches ZCTA"
"92599","Perris","CA","Post Office or large volume customer","92571","Spatial join to ZCTA"
"92602","Irvine","CA","Zip Code Area","92602","Zip Matches ZCTA"
"92603","Irvine","CA","Zip Code Area","92603","Zip Matches ZCTA"
"92604","Irvine","CA","Zip Code Area","92604","Zip Matches ZCTA"
"92605","Huntington Beach","CA","Post Office or large volume customer","92647","Spatial join to ZCTA"
"92606","Irvine","CA","Zip Code Area","92606","Zip Matches ZCTA"
"92607","Laguna Niguel","CA","Post Office or large volume customer","92677","Spatial join to ZCTA"
"92609","El Toro","CA","Post Office or large volume customer","92630","Spatial join to ZCTA"
"92610","Foothill Ranch","CA","Zip Code Area","92610","Zip Matches ZCTA"
"92612","Irvine","CA","Zip Code Area","92612","Zip Matches ZCTA"
"92614","Irvine","CA","Zip Code Area","92614","Zip Matches ZCTA"
"92615","Huntington Beach","CA","Post Office or large volume customer","92646","Spatial join to ZCTA"
"92616","Irvine","CA","Post Office or large volume customer","92612","Spatial join to ZCTA"
"92617","Irvine","CA","Zip Code Area","92617","Zip Matches ZCTA"
"92618","Irvine","CA","Zip Code Area","92618","Zip Matches ZCTA"
"92619","Irvine","CA","Post Office or large volume customer","92618","Spatial join to ZCTA"
"92620","Irvine","CA","Zip Code Area","92620","Zip Matches ZCTA"
"92623","Irvine","CA","Post Office or large volume customer","92614","Spatial join to ZCTA"
"92624","Capistrano Beach","CA","Zip Code Area","92624","Zip Matches ZCTA"
"92625","Corona del Mar","CA","Zip Code Area","92625","Zip Matches ZCTA"
"92626","Costa Mesa","CA","Zip Code Area","92626","Zip Matches ZCTA"
"92627","Costa Mesa","CA","Zip Code Area","92627","Zip Matches ZCTA"
"92628","Costa Mesa","CA","Post Office or large volume customer","92626","Spatial join to ZCTA"
"92629","Dana Point","CA","Zip Code Area","92629","Zip Matches ZCTA"
"92630","Lake Forest","CA","Zip Code Area","92630","Zip Matches ZCTA"
"92637","Laguna Woods","CA","Zip Code Area","92637","Zip Matches ZCTA"
"92646","Huntington Beach","CA","Zip Code Area","92646","Zip Matches ZCTA"
"92647","Huntington Beach","CA","Zip Code Area","92647","Zip Matches ZCTA"
"92648","Huntington Beach","CA","Zip Code Area","92648","Zip Matches ZCTA"
"92649","Huntington Beach","CA","Zip Code Area","92649","Zip Matches ZCTA"
"92650","East Irvine","CA","Post Office or large volume customer","92618","Spatial join to ZCTA"
"92651","Laguna Beach","CA","Zip Code Area","92651","Zip Matches ZCTA"
"92652","Laguna Beach","CA","Post Office or large volume customer","92651","Spatial join to ZCTA"
"92653","Laguna Hills","CA","Zip Code Area","92653","Zip Matches ZCTA"
"92654","Laguna Hills","CA","Post Office or large volume customer","92653","Spatial join to ZCTA"
"92655","Midway City","CA","Zip Code Area","92655","Zip Matches ZCTA"
"92656","Aliso Viejo","CA","Zip Code Area","92656","Zip Matches ZCTA"
"92657","Newport Coast","CA","Zip Code Area","92657","Zip Matches ZCTA"
"92658","Newport Beach","CA","Post Office or large volume customer","92660","Spatial join to ZCTA"
"92659","Newport Beach","CA","Post Office or large volume customer","92663","Spatial join to ZCTA"
"92660","Newport Beach","CA","Zip Code Area","92660","Zip Matches ZCTA"
"92661","Newport Beach","CA","Zip Code Area","92661","Zip Matches ZCTA"
"92662","Newport Beach","CA","Zip Code Area","92662","Zip Matches ZCTA"
"92663","Newport Beach","CA","Zip Code Area","92663","Zip Matches ZCTA"
"92672","San Clemente","CA","Zip Code Area","92672","Zip Matches ZCTA"
"92673","San Clemente","CA","Zip Code Area","92673","Zip Matches ZCTA"
"92674","San Clemente","CA","Post Office or large volume customer","92672","Spatial join to ZCTA"
"92675","San Juan Capistrano","CA","Zip Code Area","92675","Zip Matches ZCTA"
"92676","Silverado","CA","Zip Code Area","92676","Zip Matches ZCTA"
"92677","Laguna Niguel","CA","Zip Code Area","92677","Zip Matches ZCTA"
"92678","Trabuco Canyon","CA","Post Office or large volume customer","92678","Zip Matches ZCTA"
"92679","Trabuco Canyon","CA","Zip Code Area","92679","Zip Matches ZCTA"
"92683","Westminster","CA","Zip Code Area","92683","Zip Matches ZCTA"
"92684","Westminster","CA","Post Office or large volume customer","92683","Spatial join to ZCTA"
"92685","Westminster","CA","Post Office or large volume customer","92683","Spatial join to ZCTA"
"92688","Rancho Santa Margarita","CA","Zip Code Area","92688","Zip Matches ZCTA"
"92690","Mission Viejo","CA","Post Office or large volume customer","92691","Spatial join to ZCTA"
"92691","Mission Viejo","CA","Zip Code Area","92691","Zip Matches ZCTA"
"92692","Mission Viejo","CA","Zip Code Area","92692","Zip Matches ZCTA"
"92693","San Juan Capistrano","CA","Post Office or large volume customer","92675","Spatial join to ZCTA"
"92694","Ladera Ranch","CA","Zip Code Area","92694","Zip Matches ZCTA"
"92697","Irvine","CA","Zip Code Area","92617","Spatial join to ZCTA"
"92698","Aliso Viejo","CA","Post Office or large volume customer","92656","Spatial join to ZCTA"
"92701","Santa Ana","CA","Zip Code Area","92701","Zip Matches ZCTA"
"92702","Santa Ana","CA","Post Office or large volume customer","92701","Spatial join to ZCTA"
"92703","Santa Ana","CA","Zip Code Area","92703","Zip Matches ZCTA"
"92704","Santa Ana","CA","Zip Code Area","92704","Zip Matches ZCTA"
"92705","Santa Ana","CA","Zip Code Area","92705","Zip Matches ZCTA"
"92706","Santa Ana","CA","Zip Code Area","92706","Zip Matches ZCTA"
"92707","Santa Ana","CA","Zip Code Area","92707","Zip Matches ZCTA"
"92708","Fountain Valley","CA","Zip Code Area","92708","Zip Matches ZCTA"
"92711","Santa Ana","CA","Post Office or large volume customer","92705","Spatial join to ZCTA"
"92712","Santa Ana","CA","Post Office or large volume customer","92701","Spatial join to ZCTA"
"92728","Fountain Valley","CA","Post Office or large volume customer","92708","Spatial join to ZCTA"
"92735","Santa Ana","CA","Post Office or large volume customer","92705","Spatial join to ZCTA"
"92780","Tustin","CA","Zip Code Area","92780","Zip Matches ZCTA"
"92781","Tustin","CA","Post Office or large volume customer","92780","Spatial join to ZCTA"
"92782","Tustin","CA","Zip Code Area","92782","Zip Matches ZCTA"
"92799","Santa Ana","CA","Post Office or large volume customer","92704","Spatial join to ZCTA"
"92801","Anaheim","CA","Zip Code Area","92801","Zip Matches ZCTA"
"92802","Anaheim","CA","Zip Code Area","92802","Zip Matches ZCTA"
"92803","Anaheim","CA","Post Office or large volume customer","92801","Spatial join to ZCTA"
"92804","Anaheim","CA","Zip Code Area","92804","Zip Matches ZCTA"
"92805","Anaheim","CA","Zip Code Area","92805","Zip Matches ZCTA"
"92806","Anaheim","CA","Zip Code Area","92806","Zip Matches ZCTA"
"92807","Anaheim","CA","Zip Code Area","92807","Zip Matches ZCTA"
"92808","Anaheim","CA","Zip Code Area","92808","Zip Matches ZCTA"
"92809","Anaheim","CA","Post Office or large volume customer","92808","Spatial join to ZCTA"
"92811","Atwood","CA","Post Office or large volume customer","92870","Spatial join to ZCTA"
"92812","Anaheim","CA","Post Office or large volume customer","92802","Spatial join to ZCTA"
"92814","Anaheim","CA","Post Office or large volume customer","92804","Spatial join to ZCTA"
"92815","Anaheim","CA","Post Office or large volume customer","92805","Spatial join to ZCTA"
"92816","Anaheim","CA","Post Office or large volume customer","92806","Spatial join to ZCTA"
"92817","Anaheim","CA","Post Office or large volume customer","92807","Spatial join to ZCTA"
"92821","Brea","CA","Zip Code Area","92821","Zip Matches ZCTA"
"92822","Brea","CA","Post Office or large volume customer","92821","Spatial join to ZCTA"
"92823","Brea","CA","Zip Code Area","92823","Zip Matches ZCTA"
"92825","Anaheim","CA","Post Office or large volume customer","92805","Spatial join to ZCTA"
"92831","Fullerton","CA","Zip Code Area","92831","Zip Matches ZCTA"
"92832","Fullerton","CA","Zip Code Area","92832","Zip Matches ZCTA"
"92833","Fullerton","CA","Zip Code Area","92833","Zip Matches ZCTA"
"92834","Fullerton","CA","Post Office or large volume customer","92831","Spatial join to ZCTA"
"92835","Fullerton","CA","Zip Code Area","92835","Zip Matches ZCTA"
"92836","Fullerton","CA","Post Office or large volume customer","92832","Spatial join to ZCTA"
"92837","Fullerton","CA","Post Office or large volume customer","92833","Spatial join to ZCTA"
"92838","Fullerton","CA","Post Office or large volume customer","92835","Spatial join to ZCTA"
"92840","Garden Grove","CA","Zip Code Area","92840","Zip Matches ZCTA"
"92841","Garden Grove","CA","Zip Code Area","92841","Zip Matches ZCTA"
"92842","Garden Grove","CA","Post Office or large volume customer","92840","Spatial join to ZCTA"
"92843","Garden Grove","CA","Zip Code Area","92843","Zip Matches ZCTA"
"92844","Garden Grove","CA","Zip Code Area","92844","Zip Matches ZCTA"
"92845","Garden Grove","CA","Zip Code Area","92845","Zip Matches ZCTA"
"92846","Garden Grove","CA","Post Office or large volume customer","92845","Spatial join to ZCTA"
"92850","Anaheim","CA","Post Office or large volume customer","92801","Spatial join to ZCTA"
"92856","Orange","CA","Post Office or large volume customer","92866","Spatial join to ZCTA"
"92857","Orange","CA","Post Office or large volume customer","92865","Spatial join to ZCTA"
"92859","Orange","CA","Post Office or large volume customer","92869","Spatial join to ZCTA"
"92860","Norco","CA","Zip Code Area","92860","Zip Matches ZCTA"
"92861","Villa Park","CA","Zip Code Area","92861","Zip Matches ZCTA"
"92862","Orange","CA","Post Office or large volume customer","92869","Spatial join to ZCTA"
"92863","Orange","CA","Post Office or large volume customer","92867","Spatial join to ZCTA"
"92864","Orange","CA","Post Office or large volume customer","92867","Spatial join to ZCTA"
"92865","Orange","CA","Zip Code Area","92865","Zip Matches ZCTA"
"92866","Orange","CA","Zip Code Area","92866","Zip Matches ZCTA"
"92867","Orange","CA","Zip Code Area","92867","Zip Matches ZCTA"
"92868","Orange","CA","Zip Code Area","92868","Zip Matches ZCTA"
"92869","Orange","CA","Zip Code Area","92869","Zip Matches ZCTA"
"92870","Placentia","CA","Zip Code Area","92870","Zip Matches ZCTA"
"92871","Placentia","CA","Post Office or large volume customer","92870","Spatial join to ZCTA"
"92877","Corona","CA","Post Office or large volume customer","92881","Spatial join to ZCTA"
